genres,title,release_date,discount_price,price
['Casual'],Farm Frenzy: Pizza Party,2009-02-18,0.0,4.99
['Casual'],Cake Mania Main Street™,2010-02-16,0.0,6.99
"['Strategy', 'Casual']",Westward® IV: All Aboard,2010-02-16,0.0,6.99
"['Adventure', 'Casual']",Iron Roses,2010-02-16,0.0,6.99
['Strategy'],UFO: Extraterrestrials Gold,2010-02-17,0.0,9.99
['Adventure'],LEGO® Indiana Jones™ 2: The Adventure Continues,2010-02-18,0.0,19.99
['Sports'],Vancouver 2010™ - The Official Video Game of the Olympic Winter Games,2010-02-18,0.0,0.0
"['Action', 'Indie', 'Racing']",Super Laser  Racer,2010-02-18,0.0,4.99
['Strategy'],Hearts of Iron III: Soviet Infantry Pack DLC,2010-02-18,0.0,0.99
['Action'],NecroVisioN: Lost Company,2010-02-19,0.0,6.99
['Casual'],Cradle of Persia,2007-12-01,0.0,9.99
['Action'],Aliens vs. Predator Swarm Map Pack,2010-03-18,0.0,7.49
"['Action', 'Indie']",Serious Sam Classic: The First Encounter,2001-03-21,0.0,9.99
['Simulation'],Train Simulator: Fort Kent to Eagle Lake Route Add-On,2010-03-19,0.0,19.99
"['Action', 'RPG']",Mount &amp; Blade: Warband,2010-03-31,0.0,19.99
['Action'],Coniclysm,2010-03-26,0.0,4.99
"['Action', 'Indie']",Plain Sight,2010-04-05,0.0,4.99
['Action'],Lead and Gold: Gangs of the Wild West,2010-04-08,0.0,9.99
['Action'],Grand Theft Auto: Episodes from Liberty City,2010-04-12,0.0,19.99
"['Action', 'Adventure']",Dark Void™ Zero,2010-04-12,0.0,4.99
['Indie'],Fortix,2010-04-14,0.0,0.99
"['Action', 'Casual', 'Indie']",Beat Hazard,2010-04-15,0.0,9.99
['Adventure'],Sam &amp; Max: The Devil’s Playhouse,2010-04-15,0.0,19.99
"['Simulation', 'Strategy']",M.U.D. TV,2010-04-19,0.0,9.99
['Simulation'],Wings of Luftwaffe Add-on,2010-04-19,0.0,4.99
"['Adventure', 'Indie']",The Misadventures of P.B. Winterbottom,2010-04-20,0.0,4.99
['Action'],AquaNox 2: Revelation,2003-08-19,0.0,4.99
['Action'],AquaNox,2001-11-30,0.0,4.99
"['Casual', 'Indie']",Fluttabyes,2010-04-20,0.0,1.99
['Casual'],Hidden Expedition: Titanic,2006-07-19,0.0,9.99
"['Casual', 'Indie']",Hidden Expedition: Amazon,2008-06-19,0.0,9.99
['Strategy'],Napoleon: Total War™ - Coalition Battle Pack,2010-05-05,0.0,2.99
['Casual'],Fitness Dash™,2008-12-31,0.0,6.99
['Casual'],Gemini Lost™,2009-09-24,0.0,6.99
['Casual'],DinerTown Detective Agency™,2009-07-27,0.0,6.99
['Casual'],Mahjong Roadshow™,2007-10-19,0.0,6.99
['Casual'],Hotel Dash™ Suite Success™,2009-12-24,0.0,6.99
['Casual'],Nightshift Legacy: The Jaguar's Eye™,2010-03-19,0.0,6.99
['Casual'],The Nightshift Code™,2008-02-11,0.0,6.99
['Casual'],TriJinx: A Kristine Kross Mystery™,2007-12-31,0.0,6.99
['Casual'],Valerie Porter and the Scarlet Scandal™,2009-12-21,0.0,6.99
"['Action', 'Adventure', 'Casual']",Biozone,2010-05-07,0.0,9.99
"['Action', 'Indie']",Iron Grip: Warlord,2008-12-05,0.0,0.0
"['Action', 'Adventure']",Rocket Knight,2010-05-11,0.0,14.99
['Indie'],Max and the Magic Marker,2010-05-12,0.0,0.0
"['Action', 'Indie']",Flight of the Icarus,2010-05-12,0.0,4.99
['Casual'],Puzzler World,2010-05-28,0.0,4.99
"['Action', 'Adventure']",Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,2010-06-08,0.0,19.99
"['Casual', 'Indie']",Ziro,2010-05-28,0.0,4.99
['Action'],Altered Beast™,2010-06-01,0.0,2.99
['Action'],Comix Zone™,2010-06-01,0.0,2.99
"['Action', 'Adventure', 'Casual', 'RPG']",SEGA Mega Drive and Genesis Classics,2010-06-01,0.0,61.99
['Action'],Golden Axe™,2010-06-01,0.0,2.99
['Action'],Ecco the Dolphin™,2010-06-01,0.0,2.99
['Strategy'],Gain Ground™,2010-06-01,0.0,2.99
['Action'],Shinobi™ III: Return of the Ninja Master,2010-06-01,0.0,2.99
['Action'],Crack Down™,2010-06-01,0.0,2.99
['Action'],VectorMan™,2010-06-01,0.0,2.99
,Sonic 3D Blast™,2010-06-01,0.0,4.99
['Action'],Shadow Dancer™,2010-06-01,0.0,2.99
['Action'],Space Harrier™ II,2010-06-01,0.0,2.99
"['Action', 'RPG']",Alpha Protocol™,2010-06-01,0.0,14.99
['Action'],Alien Breed: Impact,2010-06-03,0.0,9.99
['RPG'],Fallout 3 - Point Lookout,2010-07-16,0.0,4.99
"['Strategy', 'Indie']",Defense Grid: Resurgence Map Pack 1,2010-06-02,0.0,0.99
['RPG'],Fallout 3 - Mothership Zeta,2010-07-16,0.0,4.99
['RPG'],Fallout 3 - Broken Steel,2010-07-16,0.0,4.99
['RPG'],Fallout 3 - The Pitt,2010-07-16,0.0,4.99
['Action'],Alien Swarm,2010-07-19,0.0,0.0
['RPG'],Fallout 3 - Operation Anchorage,2010-07-16,0.0,4.99
"['Simulation', 'Strategy']",SimCity™ 4 Deluxe Edition,2003-09-22,0.0,19.99
"['Strategy', 'RPG']",Disciples III - Renaissance Steam Special Edition,2010-07-16,0.0,14.99
"['Casual', 'Indie']",Tidalis,2010-07-16,0.0,4.99
"['Action', 'Casual', 'Indie']",Razor2: Hidden Skies,2010-07-19,0.0,9.99
['Strategy'],The Settlers 7: Uncharted Land Map Pack,2010-07-21,0.0,3.99
['RPG'],Dimensity,2008-12-08,0.0,9.99
['Action'],Kane &amp; Lynch 2: Dog Days,2010-08-17,0.0,9.99
"['Simulation', 'Strategy']",The Guild II Renaissance,2010-07-28,0.0,9.99
['Strategy'],Hearts of Iron III DLC: German II Spritepack,2010-07-26,0.0,0.99
['Simulation'],Trainz Simulator DLC: Blue Comet,2010-08-06,0.0,19.99
['Strategy'],Fantasy Wars,2010-08-06,0.0,4.99
['Action'],Mafia II,2011-03-22,0.0,29.99
['Simulation'],Train Simulator: Network Southeast Class 47 Loco Add-On,2010-08-06,0.0,4.99
"['RPG', 'Casual']",Puzzle Quest 2,2010-08-12,0.0,9.99
['Action'],Burn Zombie Burn!,2010-08-12,0.0,9.99
['Indie'],Madballs B*D*I Clan Skins,2010-08-16,0.0,1.99
['Indie'],Madballs Scorched Evolution Skin Rollup,2010-08-16,0.0,1.99
['Indie'],Madballs BDI Evolution Skin Rollup,2010-08-16,0.0,1.99
['Indie'],Madballs Holiday Skin Rollup,2010-08-16,0.0,2.99
['Strategy'],Victoria I Complete,2010-08-20,0.0,9.99
['Simulation'],Ship Simulator Extremes,2010-08-27,0.0,19.99
['Strategy'],Worms Reloaded,2010-08-26,0.0,19.99
"['Indie', 'Simulation', 'Strategy']",Making History II: The War of the World,2010-06-22,0.0,14.99
"['Action', 'Simulation', 'Strategy']",Arma 2: British Armed Forces,2010-08-27,0.0,8.99
['Strategy'],Victoria II,2010-08-30,0.0,19.99
,Booster Trooper Demo,2010-08-31,0.0,0.0
['Indie'],Madballs Scorched Clan Skins,2010-08-16,0.0,1.99
['Action'],Kane &amp; Lynch 2: The Doggie Bag,2010-08-31,0.0,5.99
['Action'],Kane &amp; Lynch 2: Multiplayer Masks Pack,2010-08-31,0.0,1.99
['Simulation'],Trainz: Classic Cabon City,2010-09-01,0.0,19.99
['Action'],Kane &amp; Lynch 2: Alliance Weapon Pack,2010-08-31,0.0,2.99
['Strategy'],Cossacks: Back to War,2002-11-01,0.0,4.99
['Adventure'],Broken Sword: Director's Cut,2010-09-02,0.0,5.99
['Casual'],Chime,2010-09-06,0.0,4.99
['Action'],Mafia II DLC: Jimmy's Vendetta,2010-09-06,0.0,9.99
['Action'],Sniper: Ghost Warrior - Map Pack,2010-09-08,0.0,1.99
"['Action', 'Indie']",VVVVVV,2010-09-07,0.0,4.99
['Strategy'],The Settlers 7: Conquest - The Empire Expansion DLC,2010-09-08,0.0,3.99
"['Action', 'Adventure', 'Indie']",Amnesia: The Dark Descent,2010-09-08,0.0,19.99
"['RPG', 'Indie']",Recettear: An Item Shop's Tale,2010-09-10,0.0,19.99
"['Action', 'Casual', 'Indie']",Swarm Arena,2010-08-19,0.0,3.99
"['Action', 'Simulation']",Super Thunder Blade™,2010-09-13,0.0,2.99
['Action'],Galaxy Force II™,2010-09-13,0.0,2.99
['Simulation'],Hacker Evolution,2010-09-14,0.0,4.99
"['Indie', 'Simulation']",Hacker Evolution: Untold,2010-09-14,0.0,4.99
"['Casual', 'Indie']",Faerie Solitaire,2010-09-17,0.0,9.99
['Strategy'],Patrician IV - Steam Special Edition,2010-09-17,0.0,14.99
['Action'],Bonanza Bros.™,2010-09-13,0.0,2.99
"['RPG', 'Strategy']",King's Bounty: Crossworlds,2010-09-17,0.0,14.99
['Simulation'],Train Simulator: Green &amp; Gold HST DMU Add-On,2010-09-17,0.0,4.99
['Strategy'],Sid Meier's Civilization® V,2010-09-21,0.0,29.99
['Strategy'],Commander: Conquest of the Americas - Colonial Navy,2010-09-21,0.0,4.99
"['Action', 'Indie']",Serious Sam Classic: The Second Encounter,2002-02-05,0.0,9.99
"['Indie', 'Strategy']",Star Ruler,2010-09-20,0.0,9.99
"['Action', 'Adventure']",Blade Kitten,2010-09-22,0.0,2.99
['Action'],Alien Breed 2: Assault,2010-09-22,0.0,9.99
['Action'],Serious Sam HD: Gold Edition,2010-09-23,0.0,0.0
"['Action', 'Adventure']",Darksiders™,2010-09-23,0.0,19.99
"['Simulation', 'Strategy']",X: Beyond the Frontier,1999-07-01,0.0,4.99
['Strategy'],The Kings' Crusade,2010-10-08,0.0,9.99
"['Action', 'RPG', 'Massively Multiplayer']",Guild Wars: Eye of the North®,2007-08-31,0.0,19.99
"['Simulation', 'Strategy']",X: Tension,2000-06-01,0.0,4.99
"['Adventure', 'Casual', 'Simulation']",Governor of Poker 2,2010-10-11,0.0,7.99
"['Adventure', 'Casual', 'Indie', 'Simulation']",Governor of Poker 2 - Premium Edition,2010-10-11,0.0,14.99
['Action'],Medal of Honor™,2010-10-12,0.0,19.99
"['Indie', 'RPG', 'Strategy']",Grotesque Tactics: Evil Heroes,2010-10-15,0.0,9.99
"['Action', 'Adventure']",Lost Planet® 2,2010-10-15,0.0,19.99
"['Adventure', 'Casual', 'Indie']",Doc Clock: The Toasted Sandwich of Time,2010-10-15,0.0,4.99
"['Action', 'RPG']",Fallout: New Vegas,2010-10-19,0.0,9.99
"['Action', 'Casual', 'Indie']",The Polynomial - Space of the music,2010-10-15,0.0,6.99
"['Adventure', 'Indie']",Puzzle Bots,2010-10-22,0.0,4.99
"['Indie', 'Racing']",Nimbus,2010-10-25,0.0,9.99
['Strategy'],Civilization V - Babylon (Nebuchadnezzar II),2010-10-25,0.0,4.99
"['Action', 'Indie', 'RPG']",DeathSpank,2010-10-25,0.0,14.99
"['Action', 'Simulation']",Virtua Fighter™ 2,2010-10-26,0.0,2.99
['Casual'],Columns™ III,2010-10-26,0.0,2.99
['RPG'],Sword of Vermilion™,2010-10-26,0.0,2.99
['Action'],Golden Axe™ II,2010-10-26,0.0,2.99
"['Action', 'Adventure']",Sonic The Hedgehog,2010-10-26,0.0,4.99
,Flicky™,2010-10-26,0.0,2.99
,ESWAT™: City Under Siege,2010-10-26,0.0,2.99
['Adventure'],Ecco™: The Tides of Time,2010-10-26,0.0,2.99
,Decap Attack™,2010-10-26,0.0,2.99
['Action'],Bio-Hazard Battle™,2010-10-26,0.0,2.99
['Action'],Alien Storm,2010-10-26,0.0,2.99
"['Action', 'Indie']",Shank,2010-10-25,0.0,9.99
"['Action', 'Adventure', 'Indie']",The Ball,2010-10-26,0.0,9.99
['Action'],STAR WARS™: The Force Unleashed™ II,2010-10-26,0.0,19.99
"['Action', 'Casual']",Flight Control HD,2010-11-18,0.0,4.99
"['RPG', 'Simulation', 'Strategy']",Patrician III,2010-11-18,0.0,4.99
"['Action', 'Casual', 'Indie']",BIT.TRIP BEAT,2010-11-02,0.0,9.99
"['Simulation', 'Strategy']",Theatre of War 2 - Battle for Caen,2010-11-02,0.0,1.99
['Casual'],Woody Two-Legs: Attack of the Zombie Pirates,2010-11-02,0.0,4.99
"['Adventure', 'Indie']",Clones,2010-11-18,0.49,4.99
['Strategy'],Victoria II: Interwar Spritepack,2010-11-02,0.0,1.99
['Action'],Front Mission Evolved: Wanzer Pack 2,2010-11-02,0.0,3.99
['Action'],Pound of Ground,2010-11-05,0.0,9.99
['Casual'],Pat &amp; Mat,2009-10-01,0.0,6.99
['Adventure'],Alternativa,2010-11-03,0.0,12.99
"['Casual', 'Indie']",Fish Fillets 2,2007-04-05,0.0,4.99
"['Strategy', 'Indie']",Archon Classic,2010-11-02,0.0,9.99
['Action'],Call of Duty®: Black Ops,2010-11-09,0.0,39.99
"['Indie', 'Casual']",Rhythm Zone Tornado Visualizer DLC,2010-11-09,0.0,0.99
"['Casual', 'Indie']",Arcadia,2010-12-02,0.0,4.99
"['Action', 'Adventure', 'Strategy']",Oddworld: Munch's Oddysee,2010-12-20,0.0,4.99
"['Indie', 'Casual']",Rhythm Zone DJ Table Visualizer DLC,2010-11-09,0.0,1.99
"['Action', 'Adventure', 'Strategy']",Oddworld: Stranger's Wrath HD,2010-12-20,0.0,9.99
"['Casual', 'Indie']",Clickr,2010-12-23,0.0,4.99
['Adventure'],Back to the Future: The Game,2010-12-23,0.0,19.99
['Action'],Grand Theft Auto III,2002-05-21,0.0,9.99
['Action'],Grand Theft Auto: San Andreas,2005-06-06,0.0,14.99
"['Action', 'Adventure']",Lara Croft GoL: Raziel and Kain Character Pack,2011-01-07,0.0,3.49
"['Action', 'Adventure']",Lara Croft GoL: Things that Go Boom - Challenge Pack 2,2011-01-07,0.0,3.49
"['Action', 'Adventure']",Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,2011-01-07,0.0,3.49
"['Action', 'Adventure']",Lara Croft GoL: All the Trappings - Challenge Pack 1,2011-01-07,0.0,3.49
['Action'],Grand Theft Auto: Vice City,2003-05-13,0.0,9.99
"['Action', 'Indie']",Zeit²,2011-01-12,0.0,9.99
"['Action', 'Indie']",A.R.E.S.: Extinction Agenda,2011-01-20,0.0,4.99
"['Action', 'Indie', 'Strategy']",APOX,2011-01-20,0.0,14.99
['Action'],Dead Space™ 2,2011-01-25,0.0,19.99
"['Adventure', 'Casual']",Drawn®: The Painted Tower,2011-01-19,0.0,9.99
['Adventure'],Kaptain Brawe: A Brawe New World,2011-01-20,0.0,4.99
,Wonder Boy III: Monster Lair,2011-01-26,0.0,2.99
"['Action', 'Strategy', 'Indie', 'Sports']",Monday Night Combat,2011-01-24,0.0,4.99
"['Action', 'Adventure', 'Casual']",Luxor: 5th Passage,2011-01-25,0.0,9.99
['Action'],Alien Soldier,2011-01-26,0.0,2.99
['RPG'],Shining in the Darkness,2011-01-26,0.0,2.99
['RPG'],Light Crusader,2011-01-26,0.0,2.99
['RPG'],Landstalker: The Treasures of King Nole,2011-01-26,0.0,2.99
['Action'],Gunstar Heroes,2011-01-26,0.0,2.99
['Adventure'],ToeJam &amp; Earl,2011-01-26,0.0,4.99
['Action'],Streets of Rage 2,2011-01-26,0.0,2.99
"['Action', 'Adventure']",Sonic The Hedgehog 2,2011-01-26,0.0,4.99
['Action'],Streets of Rage,2011-01-26,0.0,2.99
,Sonic 3 &amp;  Knuckles,2011-01-26,0.0,4.99
['RPG'],Shining Force II,2011-01-26,0.0,2.99
['RPG'],Shining Force,2011-01-26,0.0,2.99
['Simulation'],The Sims™ 3,2009-06-02,0.0,19.99
['Simulation'],Ship Simulator Extremes: Sigita Pack,2011-01-26,0.0,3.99
['Simulation'],The Sims™ 3 Fast Lane Stuff,2010-09-07,0.0,19.99
['Simulation'],The Sims™ 3 World Adventures,2009-11-17,0.0,19.99
['Simulation'],The Sims™ 3 Late Night,2010-10-26,0.0,19.99
['Simulation'],The Sims™ 3 Ambitions,2010-06-02,0.0,19.99
['Simulation'],The Sims™ 3 High-End Loft Stuff,2010-02-02,0.0,19.99
"['Casual', 'Indie']",Trino,2011-01-27,0.0,4.99
['Casual'],Mishap 2: An Intentional Haunting - Collector's Edition,2011-01-28,0.0,14.99
['Simulation'],The Sims™ 3 Outdoor Living Stuff,2011-02-01,0.0,19.99
"['Action', 'Casual', 'Indie']",Who's That Flying?!,2011-01-31,0.0,5.99
"['Adventure', 'Casual']",Myst: Masterpiece Edition,2011-02-02,0.0,5.99
['Strategy'],Guardians of Graxia: Elves &amp; Dwarves,2011-02-01,0.0,2.99
['RPG'],Two Worlds II HD,2011-02-03,0.0,19.99
['Casual'],YOU DON’T KNOW JACK®,2011-02-08,0.0,0.0
['RPG'],King Arthur: The Druids,2011-02-03,0.0,3.99
"['Strategy', 'Indie', 'Simulation']",Gratuitous Space Battles: Galactic Conquest,2011-02-11,0.0,6.99
['Strategy'],The Kings' Crusade: New Allies,2011-02-09,0.0,3.99
"['RPG', 'Strategy']",DUNGEONS - Steam Special Edition,2011-02-10,0.0,9.99
"['Indie', 'Strategy']",AI War: Light of the Spire,2011-02-14,0.0,4.99
['RPG'],Drakensang: The River of Time,2011-01-11,0.0,19.99
['Strategy'],RISK™: Factions,2011-03-08,0.0,9.99
"['Casual', 'Strategy']",Crazy Machines 2: Time Travel Add-On,2011-03-11,0.0,4.99
"['Action', 'Indie']",BIT.TRIP RUNNER,2011-02-28,0.0,9.99
['Action'],Homefront,2011-03-14,0.0,19.99
"['Casual', 'Indie', 'Simulation', 'Strategy']",Fate of the World,2011-02-28,0.0,9.99
['Indie'],B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),2011-02-28,0.0,2.99
,"Warhammer 40,000: Dawn of War II - Retribution - Tyranid Race Pack",2011-02-28,0.0,0.99
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack",2011-02-28,0.0,0.99
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack",2011-02-28,0.0,2.99
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack",2011-02-28,0.0,0.99
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack",2011-02-28,0.0,0.99
"['Free to Play', 'Massively Multiplayer', 'RPG']",RIFT,2013-10-24,0.0,0.0
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution",2011-02-28,0.0,29.99
"['Indie', 'Casual']",Dinner Date,2011-03-01,0.0,3.99
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack",2011-02-28,0.0,2.99
['Action'],Shadow Harvest: Phantom Ops,2011-04-05,0.0,9.99
['Simulation'],Cities in Motion: Design Classics,2011-04-05,0.0,3.99
['Simulation'],Ship Simulator Extremes: Ferry Pack,2011-04-05,0.0,3.99
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack",2011-04-06,0.0,6.99
['Racing'],STCC The Game 2 – Expansion Pack for RACE 07,2011-04-08,0.0,3.99
"['Action', 'Indie', 'Strategy']",Anomaly: Warzone Earth,2011-04-08,0.0,9.99
['Strategy'],Armada 2526,2010-06-10,0.0,14.99
['Strategy'],Darkest Hour: A Hearts of Iron Game,2011-04-08,0.0,9.99
"['Strategy', 'RPG']",Dungeons: Into the Dark DLC Pack,2011-04-11,0.0,3.99
"['Action', 'Indie']",Dino D-Day,2011-04-08,0.0,9.99
['Strategy'],Patrician IV: Rise of a Dynasty,2011-04-11,0.0,9.99
"['Action', 'Adventure']",Portal 2,2011-04-18,0.0,19.99
"['Action', 'RPG']",Magicka: Vietnam,2011-04-12,0.0,4.99
"['Action', 'Casual', 'Indie', 'Strategy']",Sanctum,2011-04-15,0.0,9.99
['Strategy'],Majesty 2 Collection,2011-04-19,0.0,19.99
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC",2011-05-26,0.0,2.99
['Strategy'],Dawn of War II: Retribution – The Last Stand,2011-04-20,0.0,9.99
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC",2011-05-26,0.0,2.99
"['Indie', 'Strategy']",Frozen Synapse,2011-05-26,0.0,24.99
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC",2011-05-26,0.0,2.99
"['Adventure', 'Indie', 'RPG']",Winter Voices Episode 4: Amethyst Rivers,2011-05-27,0.0,4.99
"['Action', 'Adventure']",Hunted: The Demon’s Forge™,2011-05-30,0.0,4.99
"['Adventure', 'Casual', 'Indie']",Hamilton's Great Adventure,2011-05-31,0.0,9.99
['Simulation'],The Sims™ 3 Generations,2011-05-31,0.0,19.99
['Simulation'],Cities in Motion: Tokyo,2011-05-31,0.0,5.99
"['Action', 'RPG']",Magicka: Nippon,2011-05-31,0.0,0.99
"['Action', 'Adventure']",Ghostbusters: Sanctum of Slime Challenge Pack DLC,2011-06-01,0.0,1.99
['Adventure'],Still Life 2,2009-08-10,0.0,7.99
['Adventure'],Still Life,2005-06-06,0.0,7.99
['Action'],Call of Duty®: Black Ops Escalation Content Pack,2011-06-02,0.0,14.99
"['Action', 'RPG']",Dungeon Siege III,2011-06-20,0.0,14.99
['Action'],Duke Nukem Forever,2011-06-13,0.0,19.99
"['Action', 'Free to Play']",A.V.A. Alliance of Valiant Arms™,2011-06-14,0.0,0.0
"['Free to Play', 'Massively Multiplayer', 'RPG']",Champions Online,2009-09-01,0.0,0.0
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Spiral Knights,2011-06-14,0.0,0.0
['Strategy'],Spectromancer - Truth &amp; Beauty,2011-06-13,0.0,9.99
['Simulation'],Cities in Motion: Design Now,2011-06-14,0.0,3.99
['Strategy'],Two Worlds II Castle Defense,2011-06-14,0.0,9.99
['Indie'],The Cat and the Coup,2011-06-15,0.0,0.0
['Strategy'],Magic: The Gathering - Duels of the Planeswalkers 2012,2011-06-15,0.0,19.99
"['Indie', 'Casual']",Ancients of Ooga,2011-05-20,0.0,9.99
"['Action', 'Casual', 'Indie']",Beat Hazard Ultra,2011-06-16,0.0,4.99
"['Strategy', 'Indie']",Frozen Synapse: Soundtrack,2011-06-16,0.0,5.99
"['Indie', 'Casual']",Solar 2,2011-06-17,0.0,9.99
['Strategy'],Ironclads: Schleswig War 1864,2011-06-21,0.0,9.99
['Strategy'],Ironclads: Anglo Russian War 1866,2011-06-21,0.0,9.99
"['Action', 'RPG']",Magicka: Final Frontier,2011-06-21,0.0,2.99
['Strategy'],Ironclads: Chincha Islands War 1866,2011-06-21,0.0,9.99
['Action'],F.E.A.R. 3,2011-06-21,0.0,19.99
"['Action', 'RPG']",Magicka: Frozen Lake,2011-06-21,0.0,1.99
"['Action', 'RPG']",Magicka: The Watchtower,2011-06-21,0.0,1.99
['Simulation'],Trainz Simulator DLC: The Duchess,2011-06-22,0.0,19.99
"['Action', 'RPG']",Magicka: Party Robes,2011-06-21,0.0,1.99
['Strategy'],Europa Universalis III: Western - AD 1400 Spritepack,2011-06-23,0.0,1.99
"['Action', 'RPG']",Dungeons and Dragons: Daggerdale,2011-06-24,0.0,14.99
['Racing'],RETRO – Expansion Pack for RACE 07,2011-06-23,0.0,3.99
['Simulation'],Farming Simulator 2011 Equipment Pack 2,2011-06-24,0.0,6.99
['Strategy'],Europa Universalis III: Eastern - AD 1400 Spritepack,2011-06-23,0.0,1.99
['Strategy'],Hearts of Iron III: For the Motherland,2011-06-28,0.0,4.99
['Strategy'],Worms Reloaded: Puzzle Pack,2011-06-30,0.0,4.99
['Strategy'],Worms Reloaded: Retro Pack,2011-06-30,0.0,4.99
['Strategy'],Worms Reloaded: Time Attack Pack,2011-06-30,0.0,4.99
"['Strategy', 'RPG']",Dungeons: Map Pack DLC,2011-07-01,0.0,2.99
['Strategy'],Worms Reloaded: Forts Pack,2011-06-30,0.0,4.99
"['Adventure', 'Casual']",Puzzle Agent 2,2011-06-30,0.0,9.99
['Action'],Killing Floor: Steampunk Character Pack,2011-07-02,0.0,7.99
['Strategy'],Pride of Nations: Spanish-American War 1898,2011-07-18,0.0,3.99
"['Action', 'Adventure', 'Indie']",Tobe's Vertical Adventure,2011-07-18,0.0,0.99
"['Action', 'RPG']",Fallout New Vegas: Old World Blues,2011-07-18,0.0,4.99
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC",2011-07-19,0.0,6.99
['Simulation'],IL-2 Sturmovik: Cliffs of Dover,2011-07-19,0.0,0.0
"['Indie', 'Casual']",Lucid,2011-07-19,0.0,4.99
['Simulation'],Train Simulator: BR Class 421 '4CIG' Loco,2011-07-19,0.0,8.99
['Action'],Homefront: Express 870 Shotgun,2011-07-21,0.0,0.99
"['Adventure', 'Indie', 'RPG']",Runespell: Overture,2011-07-20,0.0,9.99
['Strategy'],Men of War: Assault Squad - Skirmish Pack,2011-07-21,0.0,1.99
"['Action', 'Indie']",Aaaaa! - Brutal Concussion,2011-07-22,0.0,1.99
"['Adventure', 'Strategy', 'RPG', 'Indie']",Delve Deeper: Treasures and Tunnels,2011-07-22,0.0,0.99
"['Action', 'Indie']",A.R.E.S.: Berzerker Suit,2011-07-22,0.0,0.99
['Simulation'],Cities in Motion: Metro Stations,2011-07-22,0.0,2.99
['Adventure'],Nancy Drew®: Secrets Can Kill REMASTERED,2010-08-24,0.0,6.99
"['Action', 'Simulation', 'Strategy']",ARMA: Cold War Assault,2011-08-08,0.0,4.99
"['Casual', 'Indie']",SpaceChem: 63 Corvi,2011-07-22,0.0,1.99
"['Simulation', 'Strategy']",Tropico 4,2011-09-01,0.0,14.99
['Adventure'],Nancy Drew®: The Captive Curse,2011-06-28,0.0,6.99
['Adventure'],Nancy Drew®: Trail of the Twister,2010-06-29,0.0,6.99
"['Indie', 'Casual']",The Clockwork Man,2011-08-10,0.0,6.99
['Strategy'],Pride of Nations: American Civil War 1862,2011-08-10,0.0,3.99
